 # Number of iterations in MCMC :        90000
 # Weight   -ln(L/L_{max})    omega_b    omega_cdm    n_s    A_s    H0    m_ncdm    MG_beta2 
           3   79631.308469401542       1.97061765938997269E-002  0.11320044100284576       0.96806234121322632       2.20068737327117946E-009   65.059249877929688       1.07578816823661327E-003  0.56646960973739624     
           7   79631.042746626030       1.97057630866765976E-002  0.11319892853498459       0.96806389093399048       2.20071098421188432E-009   65.058448791503906       1.08140695374459028E-003  0.56618219614028931     
           7   79630.093696154552       1.97068545967340469E-002  0.11320158094167709       0.96805465221405029       2.20072410151062400E-009   65.059501647949219       1.06262310873717070E-003  0.56651425361633301     
          12   79629.163877424435       1.97079498320817947E-002  0.11320406198501587       0.96805095672607422       2.20072357681717325E-009   65.060058593750000       1.05893099680542946E-003  0.56667506694793701     
           2   79631.162354056054       1.97067335247993469E-002  0.11320008337497711       0.96806168556213379       2.20072200273757165E-009   65.058921813964844       1.08227133750915527E-003  0.56719714403152466     
           1   79631.450488598362       1.97080411016941071E-002  0.11320243030786514       0.96806263923645020       2.20069104606754087E-009   65.060218811035156       1.08765286859124899E-003  0.56857037544250488     
           2   79631.492940868833       1.97077859193086624E-002  0.11320076882839203       0.96806830167770386       2.20075348454351995E-009   65.059677124023438       1.15787808317691088E-003  0.56715834140777588     
           2   79632.758908031872       1.97073109447956085E-002  0.11319898813962936       0.96806752681732178       2.20073669419097047E-009   65.059249877929688       1.10993825364857912E-003  0.56775808334350586     
          23   79632.864925116839       1.97058524936437607E-002  0.11319667845964432       0.96806442737579346       2.20078916446802289E-009   65.057991027832031       1.11921096686273813E-003  0.56728857755661011     
           6   79635.431495111770       1.97045709937810898E-002  0.11319235712289810       0.96807366609573364       2.20081959780192110E-009   65.057182312011719       1.15666363853961229E-003  0.56648463010787964     
           3   79634.780824186775       1.97040829807519913E-002  0.11319073289632797       0.96807193756103516       2.20083901238996463E-009   65.056266784667969       1.12716038711369038E-003  0.56615847349166870     
           4   79634.415945108907       1.97045560926198959E-002  0.11319124698638916       0.96807253360748291       2.20082484497099019E-009   65.056388854980469       1.11585634294897318E-003  0.56632393598556519     
           2   79636.813534516594       1.97033863514661789E-002  0.11318885535001755       0.96807545423507690       2.20083428990684005E-009   65.056091308593750       1.12938554957509041E-003  0.56640106439590454     
           1   79636.430820324909       1.97062045335769653E-002  0.11319362372159958       0.96807819604873657       2.20080857878759792E-009   65.058464050292969       1.17297936230897903E-003  0.56696826219558716     
           1   79633.128888921812       1.97065789252519608E-002  0.11319706588983536       0.96806401014328003       2.20082064723473444E-009   65.058547973632813       1.13727326970547438E-003  0.56728476285934448     
           4   79633.636194286781       1.97074022144079208E-002  0.11319850385189056       0.96806871891021729       2.20077289854834325E-009   65.059677124023438       1.14827882498502731E-003  0.56762331724166870     
          12   79634.534170987274       1.97084285318851471E-002  0.11320041120052338       0.96807360649108887       2.20074141646467732E-009   65.060699462890625       1.18055869825184345E-003  0.56756836175918579     
           3   79633.944520926365       1.97076685726642609E-002  0.11320031434297562       0.96806538105010986       2.20072095335179594E-009   65.060020446777344       1.11265562009066343E-003  0.56763261556625366     
          27   79630.971929630279       1.97070334106683731E-002  0.11320261657238007       0.96804267168045044       2.20078339267631095E-009   65.059570312500000       1.06510787736624479E-003  0.56723755598068237     
          37   79630.676668068991       1.97077672928571701E-002  0.11320372670888901       0.96804296970367432       2.20078076913962777E-009   65.059913635253906       1.07071758247911930E-003  0.56812965869903564     
           5   79632.789447272997       1.97064615786075592E-002  0.11320131272077560       0.96804583072662354       2.20077342325355279E-009   65.059539794921875       1.07580074109137058E-003  0.56753432750701904     
           3   79632.663177800365       1.97054855525493622E-002  0.11319974809885025       0.96804523468017578       2.20078444209186021E-009   65.058685302734375       1.06196478009223938E-003  0.56701803207397461     
           9   79632.453997694087       1.97074152529239655E-002  0.11320366710424423       0.96804428100585938       2.20074299055816439E-009   65.060432434082031       1.06450286693871021E-003  0.56764978170394897     
           2   79632.216597629653       1.97082590311765671E-002  0.11320392787456512       0.96805083751678467       2.20073039784179007E-009   65.060585021972656       1.08369113877415657E-003  0.56779164075851440     
          13   79631.580090193689       1.97084546089172363E-002  0.11320436000823975       0.96805405616760254       2.20072357681717325E-009   65.060470581054688       1.10302632674574852E-003  0.56838357448577881     
           2   79635.507431977545       1.97085365653038025E-002  0.11320098489522934       0.96806567907333374       2.20064120149696316E-009   65.060478210449219       1.03965774178504944E-003  0.56933772563934326     
           1   79634.738605571969       1.97090040892362595E-002  0.11320312321186066       0.96806252002716064       2.20061968997841913E-009   65.061027526855469       1.03340018540620804E-003  0.57003569602966309     
           6   79635.355129905147       1.97084378451108932E-002  0.11320153623819351       0.96806746721267700       2.20062546134080323E-009   65.060699462890625       1.05326238553971052E-003  0.56930321455001831     
           3   79635.444726577931       1.97072662413120270E-002  0.11319860816001892       0.96807295083999634       2.20069839167865151E-009   65.059837341308594       1.12566258758306503E-003  0.56841647624969482     
          10   79632.165389095186       1.97072569280862808E-002  0.11320242285728455       0.96805280447006226       2.20074876224391739E-009   65.060104370117188       1.10679713543504477E-003  0.56835836172103882     
           8   79632.379426092957       1.97078268975019455E-002  0.11320117861032486       0.96806168556213379       2.20075505864563906E-009   65.059799194335938       1.12853560131043196E-003  0.56814002990722656     
           8   79631.641216374279       1.97088979184627533E-002  0.11320436745882034       0.96805286407470703       2.20075033634265912E-009   65.060974121093750       1.10932800453156233E-003  0.56753933429718018     
          10   79630.648595593084       1.97093542665243149E-002  0.11320513486862183       0.96805447340011597       2.20074928694337306E-009   65.061065673828125       1.12001027446240187E-003  0.56678694486618042     
          18   79630.074581048466       1.97088960558176041E-002  0.11320555955171585       0.96804314851760864       2.20077814560607175E-009   65.060798645019531       1.08504923991858959E-003  0.56664419174194336     
           1   79630.877624277433       1.97071209549903870E-002  0.11320279538631439       0.96804189682006836       2.20077237384325861E-009   65.059722900390625       1.04650110006332397E-003  0.56517291069030762     
           9   79630.630309971893       1.97069123387336731E-002  0.11320186406373978       0.96803957223892212       2.20078391738402271E-009   65.059204101562500       1.01845106109976768E-003  0.56559228897094727     
           2   79631.446751139170       1.97071172297000885E-002  0.11320266872644424       0.96804016828536987       2.20075348454351995E-009   65.059829711914063       1.01336231455206871E-003  0.56533908843994141     
